trajectory_id,event_index,event_type,timestamp_minutes,latitude,longitude,planned_latitude,planned_longitude,actual_mode,planned_mode,segment_distance_km,idle_minutes,fare_amount,scheduled_arrival_minutes
SCTD-0278,0,location,540.0,12.9239959,77.583708,12.9239959,77.583708,walk,walk,0.0,0,0,669.524
SCTD-0278,1,location,598.106,12.934957,77.6055659,12.934957,77.6048012,walk,walk,2.664031,0,0,669.524
SCTD-0278,2,location,658.9,12.9459182,77.6271483,12.9459182,77.6258943,walk,walk,2.637424,2.687,0,669.524
SCTD-0278,3,location,717.006,12.9568794,77.6483409,12.9568794,77.6469875,walk,walk,2.599956,0,0,669.524
SCTD-0278,4,location,775.112,12.9678405,77.669258,12.9678405,77.6680806,walk,walk,2.573526,0,0.0,669.524
SCTD-0279,0,location,540.0,12.926587,77.5908741,12.926587,77.5908741,walk,walk,0.0,0,0,653.826
SCTD-0279,1,location,590.301,12.9407518,77.6064653,12.9407518,77.6060423,walk,walk,2.309939,0,0,653.826
SCTD-0279,2,location,642.243,12.9549166,77.6219467,12.9549166,77.6212105,walk,walk,2.301185,1.641,0,653.826
SCTD-0279,3,location,692.544,12.9690814,77.637273,12.9690814,77.6363787,walk,walk,2.288881,0,0,653.826
SCTD-0279,4,location,742.845,12.9832462,77.6524894,12.9832462,77.6515469,walk,walk,2.280197,0,0.0,653.826
SCTD-0280,0,location,540.0,12.9054436,77.5974977,12.9054436,77.5974977,bus,bus,0.0,0,0,582.124
SCTD-0280,1,location,582.208,12.929425,77.6136023,12.929425,77.6131314,bus,bus,3.187063,0,0,582.124
SCTD-0280,2,location,626.736,12.9534064,77.6294617,12.9534064,77.628765,bus,bus,3.172498,2.319,0,582.124
SCTD-0280,3,location,668.944,12.9773879,77.6449742,12.9773879,77.6443987,bus,bus,3.152206,0,0,582.124
SCTD-0280,4,location,711.153,13.0013693,77.6602414,13.0013693,77.6600323,bus,bus,3.138025,0,50.41,582.124
SCTD-0281,0,location,540.0,12.9266239,77.6039975,12.9266239,77.6039975,bus,bus,0.0,0,0,575.187
SCTD-0281,1,location,584.202,12.9460919,77.6187038,12.9460919,77.6179269,bus,bus,2.688159,0,0,575.187
SCTD-0281,2,location,632.051,12.9655599,77.6331646,12.9655599,77.6318564,bus,bus,2.6724,3.648,0,575.187
SCTD-0281,3,location,676.253,12.9850278,77.6472781,12.9850278,77.6457858,bus,bus,2.650439,0,0,575.187
SCTD-0281,4,location,720.455,13.0044958,77.6611461,13.0044958,77.6597152,bus,bus,2.635105,0,45.49,575.187
SCTD-0282,0,location,540.0,12.9642848,77.5763854,12.9642848,77.5763854,walk,walk,0.0,0,0,618.871
SCTD-0282,1,location,579.773,12.9717235,77.5895408,12.9717235,77.5887814,walk,walk,1.648099,0,0,618.871
SCTD-0282,2,location,622.941,12.9791621,77.6023494,12.9791621,77.6011774,walk,walk,1.615677,3.395,0,618.871
SCTD-0282,3,location,662.713,12.9866008,77.6146677,12.9866008,77.6135733,walk,walk,1.570234,0,0,618.871
SCTD-0282,4,location,702.486,12.9940395,77.6266391,12.9940395,77.6259693,walk,walk,1.538389,0,0.0,618.871
SCTD-0283,0,location,540.0,12.929628,77.5853617,12.929628,77.5853617,walk,walk,0.0,0,0,655.421
SCTD-0283,1,location,590.517,12.945613,77.5997276,12.945613,77.5989542,walk,walk,2.362878,0,0,655.421
SCTD-0283,2,location,644.678,12.961598,77.6138082,12.961598,77.6125468,walk,walk,2.342549,3.645,0,655.421
SCTD-0283,3,location,695.195,12.977583,77.6274849,12.977583,77.6261393,walk,walk,2.314228,0,0,655.421
SCTD-0283,4,location,745.711,12.993568,77.6408762,12.993568,77.6397319,walk,walk,2.294478,0,0.0,655.421
SCTD-0284,0,location,540.0,12.9557368,77.5888225,12.9557368,77.5888225,taxi,taxi,0.0,0,0,554.517
SCTD-0284,1,location,563.352,12.956827,77.604793,12.956827,77.6038516,taxi,taxi,1.734874,0,0,554.517
SCTD-0284,2,location,587.153,12.9579172,77.6203584,12.9579172,77.6188807,taxi,taxi,1.691075,0.448,0,554.517
SCTD-0284,3,location,610.506,12.9590075,77.6353509,12.9590075,77.6339098,taxi,taxi,1.629146,0,0,554.517
SCTD-0284,4,location,633.858,12.9600977,77.6499382,12.9600977,77.6489389,taxi,taxi,1.585362,0,108.67,554.517
SCTD-0285,0,location,540.0,12.9178413,77.630441,12.9178413,77.630441,taxi,taxi,0.0,0,0,556.728
SCTD-0285,1,location,577.801,12.9344286,77.6345088,12.9344286,77.63389,taxi,taxi,1.89638,0,0,556.728
SCTD-0285,2,location,616.786,12.9510159,77.6382664,12.9510159,77.6373391,taxi,taxi,1.888843,1.183,0,556.728
SCTD-0285,3,location,654.587,12.9676032,77.6415854,12.9676032,77.6407881,taxi,taxi,1.879161,0,0,556.728
SCTD-0285,4,location,692.388,12.9841905,77.644594,12.9841905,77.6442371,taxi,taxi,1.873013,0,109.65,556.728
SCTD-0286,0,location,540.0,12.9167265,77.5928724,12.9167265,77.5928724,walk,walk,0.0,0,0,687.701
SCTD-0286,1,location,618.895,12.938021,77.6095885,12.938021,77.6091717,walk,walk,2.981396,0,0,687.701
SCTD-0286,2,location,699.548,12.9593155,77.6260814,12.9593155,77.625471,walk,walk,2.966662,1.758,0,687.701
SCTD-0286,3,location,778.443,12.98061,77.6422583,12.98061,77.6417703,walk,walk,2.946077,0,0,687.701
SCTD-0286,4,location,857.338,13.0019045,77.6582119,13.0019045,77.6580696,walk,walk,2.931649,0,0.0,687.701
SCTD-0287,0,location,540.0,12.9554393,77.5800119,12.9554393,77.5800119,taxi,taxi,0.0,0,0,562.568
SCTD-0287,1,location,579.076,12.9622444,77.6028766,12.9622444,77.6023775,taxi,taxi,2.590664,0,0,562.568
SCTD-0287,2,location,618.726,12.9690495,77.6255009,12.9690495,77.624743,taxi,taxi,2.565695,0.574,0,562.568
SCTD-0287,3,location,657.803,12.9758546,77.6477852,12.9758546,77.6471085,taxi,taxi,2.530448,0,0,562.568
SCTD-0287,4,location,696.879,12.9826597,77.669829,12.9826597,77.6694741,taxi,taxi,2.505534,0,177.62,562.568
SCTD-0288,0,location,540.0,12.9216256,77.5977651,12.9216256,77.5977651,bus,bus,0.0,0,0,572.768
SCTD-0288,1,location,578.571,12.9421967,77.6068899,12.9421967,77.6060579,bus,bus,2.492014,0,0,572.768
SCTD-0288,2,location,620.913,12.9627678,77.6156023,12.9627678,77.6143506,bus,bus,2.474591,3.772,0,572.768
SCTD-0288,3,location,659.483,12.9833389,77.6237314,12.9833389,77.6226434,bus,bus,2.451144,0,0,572.768
SCTD-0288,4,location,698.054,13.00391,77.6314479,13.00391,77.6309361,bus,bus,2.435412,0,36.6,572.768
SCTD-0289,0,location,540.0,12.9173763,77.6200769,12.9173763,77.6200769,walk,walk,0.0,0,0,653.076
SCTD-0289,1,location,588.423,12.9375925,77.6227292,12.9375925,77.6223606,walk,walk,2.266246,0,0,653.076
SCTD-0289,2,location,639.011,12.9578088,77.6252113,12.9578088,77.6246442,walk,walk,2.263979,2.165,0,653.076
SCTD-0289,3,location,687.434,12.978025,77.6274529,12.978025,77.6269279,walk,walk,2.261027,0,0,653.076
SCTD-0289,4,location,735.857,12.9982412,77.6295242,12.9982412,77.6292115,walk,walk,2.259119,0,0.0,653.076
SCTD-0290,0,location,540.0,12.9218176,77.578215,12.9218176,77.578215,taxi,taxi,0.0,0,0,562.667
SCTD-0290,1,location,578.962,12.9382557,77.5952663,12.9382557,77.5946231,taxi,taxi,2.599201,0,0,562.667
SCTD-0290,2,location,619.813,12.9546938,77.6119894,12.9546938,77.6110312,taxi,taxi,2.573959,1.888,0,562.667
SCTD-0290,3,location,658.775,12.9711319,77.6282484,12.9711319,77.6274393,taxi,taxi,2.538719,0,0,562.667
SCTD-0290,4,location,697.738,12.98757,77.6441792,12.98757,77.6438474,taxi,taxi,2.514087,0,164.27,562.667
